depth,cell_index,theta_0,phi_0,theta_1,phi_1,theta_2,phi_2,theta_3,phi_3,center_energy,volume,gradient_norm,gradient_0,gradient_1,gradient_2,gradient_3,gradient_4,gradient_5,gradient_6,gradient_7
40,276,0.0,0.0,0.0,1.901945710070334,2.0988046184863602,1.9133783472380288,4.200039397230885,1.901945710070334,3.674307748328054,5.805072556962736e-11,0.011416838157440249,0.0,0.0030773236188331773,-0.0036618965479119766,-0.006260157284044149,-0.0006151696186389987,-0.0030697828118818812,0.004277066166550975,-0.006338763455493314
40,277,0.0,0.0,0.0,1.901945710070334,2.0988046184863602,1.9133783472380288,4.206175320382428,1.901945710070334,3.674343605707455,5.8050725569635765e-11,0.013888537516189845,0.0,0.0042515374348526674,-0.005250287417229077,-0.006070382319383627,-0.002160430642429041,-0.00324658975611072,0.007410718059658118,-0.006346203317471593
40,278,0.0,0.0,0.0,1.9133783472380288,2.092473382834817,1.901945710070334,4.200039397230885,1.901945710070334,3.674330087638046,5.805072556962736e-11,0.012676242987135966,0.0,-0.0010081676861851566,-0.0023963994354905273,-0.002354964182967541,-0.004154537008428347,-0.006792888960538769,0.006550936443918875,-0.006485665821725
40,279,0.0,0.0,0.0,1.9133783472380288,2.0988046184863602,1.901945710070334,4.200039397230885,1.901945710070334,3.67431392210078,5.805072556962736e-11,0.01178636482411621,0.0,-0.002209083342504689,-0.004007599420317837,-0.002539626649820637,-0.0009521020920902244,-0.0068099525213223076,0.004959701512408062,-0.00629660218611687
40,280,0.0,0.0,0.0,1.9133783472380288,2.0988046184863602,1.901945710070334,4.206175320382428,1.901945710070334,3.674353968313441,5.8050725569635765e-11,0.01407074786917745,0.0,-0.0010348695264851989,-0.005599007598242674,-0.002356731124472055,-0.00249442955502547,-0.006993209584627125,0.008093437153268143,-0.00627543137397527
40,281,0.0,0.0,0.0,1.9133783472380288,2.092473382834817,1.9133783472380288,4.200039397230885,1.901945710070334,3.6742900416088053,5.805072556962736e-11,0.008649623593424973,0.0,0.0007436452849813732,-0.002028519451992022,0.0004932055423066872,-0.004188511118328172,-0.00021936054401480327,0.006217030570320194,-0.0036961633588170626
40,282,0.0,0.0,0.0,1.9133783472380288,2.0988046184863602,1.9133783472380288,4.200039397230885,1.901945710070334,3.674273681302602,5.805072556962736e-11,0.0069379382261498075,0.0,-0.00043800965009469986,-0.0036431138623467855,0.0002937877209457563,-0.0009796551766100502,-0.00023636844111548784,0.004622769038956836,-0.0034927004802503036
40,283,0.0,0.0,0.0,1.9133783472380288,2.092473382834817,1.9133783472380288,4.200039397230885,1.9133783472380288,3.6742854775573703,5.805072556962736e-11,0.009577357639881158,0.0,0.002466954750994221,-0.0024014499832766037,0.0033634578365732432,-0.003828678663625167,0.002593941084867875,0.006230128646901771,0.0028910706252427746
40,284,0.0,0.0,0.0,1.9133783472380288,2.0988046184863602,1.9133783472380288,4.200039397230885,1.9133783472380288,3.6742714060493253,5.805072556962736e-11,0.008116838545884466,0.0,0.0012852998159181483,-0.004016044393631367,0.0031640400152123122,-0.000616465369709333,0.002591431820848132,0.0046325097633407005,0.003087979182583963
40,285,0.0,0.0,0.0,1.9133783472380288,2.0988046184863602,1.9133783472380288,4.206175320382428,1.9133783472380288,3.6743094739259217,5.8050725569635765e-11,0.011367910817515694,0.0,0.0024406811645020132,-0.00561080780476865,0.003361689417174683,-0.002164980570466438,0.002400570771118151,0.007775788375235087,0.0030947675348163522
40,286,0.0,0.0,0.0,1.9133783472380288,2.086142147183275,1.9133783472380288,4.200039397230885,1.9248109844057235,3.674388214108263,5.805072556962736e-11,0.017110780528987714,0.0,0.005348647872101353,-0.0011346478617558686,0.006459755057124084,-0.0066964570103600395,0.005423359451512167,0.007831104872115907,0.0092505863237548
40,287,0.0,0.0,0.0,1.9133783472380288,2.092473382834817,1.9133783472380288,4.200039397230885,1.9248109844057235,3.6743559973277073,5.805072556962736e-11,0.015290732497348969,0.0,0.004162684880715978,-0.0027617053684069444,0.006258507337811161,-0.0034807222070207355,0.005431640125859917,0.0062424275754276795,0.009439098509723258
40,288,0.0,0.0,0.0,1.9133783472380288,2.0988046184863602,1.9133783472380288,4.200039397230885,1.9248109844057235,3.6743441387904188,5.805072556962736e-11,0.01444728369201307,0.0,0.0029810299456399054,-0.004376299778761708,0.00605908951645023,-0.00026535358346477375,0.005443731341478979,0.004641653362226481,0.009629295490389291
40,289,0.0,0.0,0.0,1.9133783472380288,2.0988046184863602,1.9133783472380288,4.206175320382428,1.9248109844057235,3.674382281804803,5.8050725569635765e-11,0.016621491132968003,0.0,0.0041178802160411155,-0.005974208950440593,0.006271596255641694,-0.0018169271181021631,0.005238717462977846,0.007791136068542756,0.009635650044725361
40,290,0.0,0.0,0.0,1.9133783472380288,2.086142147183275,1.9248109844057235,4.200039397230885,1.9133783472380288,3.6743871369879733,5.805072556962736e-11,0.017042130841691976,0.0,0.005357673640619973,-0.00041566498795652594,0.0064525663334805625,-0.007055184499029041,0.009158052332147759,0.007470849486985567,0.005519241272574142
40,291,0.0,0.0,0.0,1.9133783472380288,2.092473382834817,1.9248109844057235,4.200039397230885,1.901945710070334,3.67432492207251,5.805072556962736e-11,0.010651491269387643,0.0,0.0024674227581693076,-0.0016730029637687025,0.0033660175365001887,-0.004222173746274996,0.006314850925823055,0.0058951767100436986,-0.0008831061203275342
40,292,0.0,0.0,0.0,1.9133783472380288,2.0988046184863602,1.9248109844057235,4.200039397230885,1.901945710070334,3.6743083676678894,5.805072556962736e-11,0.009058660371258924,0.0,0.001304720301436125,-0.003290784813820164,0.0031517407748695775,-0.001007307917512012,0.006297904696128894,0.004298092731332176,-0.0006651497009374172
40,293,0.0,0.0,0.0,1.9133783472380288,2.092473382834817,1.9248109844057235,4.200039397230885,1.9133783472380288,3.674352659196463,5.805072556962736e-11,0.015051221957278807,0.0,0.0041907322241821554,-0.002045933495053284,0.0062362698307667445,-0.003836238695244055,0.009152303626529941,0.005882172190297339,0.005728769666234816
40,294,0.0,0.0,0.0,1.9133783472380288,2.092473382834817,1.9248109844057235,4.206175320382428,1.9133783472380288,3.674398368247042,5.8050725569635765e-11,0.017511294771119148,0.0,0.005346113572766021,-0.0036406969061905667,0.006433919232729115,-0.005376086094530334,0.008969581788003994,0.009016783000720901,0.005723324972644817
40,295,0.0,0.0,0.0,1.9133783472380288,2.0988046184863602,1.9248109844057235,4.200039397230885,1.9133783472380288,3.6743385599030773,5.805072556962736e-11,0.014020578508138141,0.0,0.003028029767448973,-0.003663715345104746,0.006021993069136133,-0.0006176826319913951,0.00914995274477493,0.004281397977096141,0.0059402787032148095
40,296,0.0,0.0,0.0,1.9133783472380288,2.0988046184863602,1.9248109844057235,4.206175320382428,1.9133783472380288,3.6743744827786333,5.8050725569635765e-11,0.016102633803199963,0.0,0.004183411116032838,-0.005258478756242028,0.006219642471098504,-0.002169256166628784,0.008965597911689058,0.007427734922870813,0.005932914226676047
